danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,cluster
0.598,0.882,-2.894,0.0954,0.27,0.0,0.0793,0.25,125.979,2Mh0jU5IyRTQfpyMnvki5Z,218973,3
0.726,0.398,-11.306,0.394,0.193,0.0,0.0314,0.75,117.269,3yRTFsauNPOQaPvBvlSTwP,230226,8
0.385,0.215,-21.297,0.047,0.993,0.9,0.107,0.0994,128.754,75RrbzCNXsCZss8Wnngp1U,202707,2
0.416,0.451,-10.316,0.0639,0.747,0.0,0.11,0.535,205.95,0SRGzAkRLf6YLE8NC8IRx0,164760,0
0.573,0.35,-13.039,0.0291,0.412,0.00405,0.0896,0.112,132.063,6zZGFzAUk3g2Uae9fLYlDl,381507,4
0.767,0.355,-10.031,0.0445,0.146,0.0,0.298,0.288,119.992,37USlegCLu0v62VVacWNAI,161893,6
0.828,0.749,-6.38,0.252,0.0429,0.0,0.365,0.617,172.222,4xOZdNHc6qz9WTNV377sVR,159387,8
0.54,0.631,-3.45,0.196,0.632,0.0,0.2,0.869,184.33,1qN8x7oMbYz4izEaQCgxON,221428,0
0.728,0.811,-4.278,0.0564,0.0453,2.07e-06,0.362,0.705,114.995,7rfiXyFb5M9BqdkvKvVEiB,228707,1
0.313,0.572,-8.536,0.0347,0.00753,7.01e-06,0.0911,0.287,142.062,2DFTsbBalul96hXk8Af5qP,350933,3
0.0849,0.15,-13.836,0.0324,0.784,0.884,0.221,0.0412,78.949,4vNuMYqZhBAX2grgeP0oIt,348880,2
0.701,0.505,-7.12,0.0268,0.332,0.707,0.283,0.837,123.977,07AG7Pg08JSUKIJEWuh20r,222399,7
0.547,0.878,-4.224,0.0451,0.0638,7.08e-06,0.106,0.592,121.973,5CXnIPD6rTjszYYQm6fY2P,230587,1
0.733,0.565,-10.282,0.106,0.157,3.81e-05,0.142,0.402,115.047,2jwORL6D6ROmX4qEKZyTl1,200020,6
0.316,0.413,-12.216,0.0334,0.856,0.00227,0.143,0.245,155.69,3pGsDSDbAZSLlUGizoKTOK,256680,4
0.46,0.912,-5.379,0.0769,9.81e-05,6.91e-05,0.299,0.644,149.827,5FlwXplgEi5qiWHwxvriLK,173750,0
0.519,0.945,-4.744,0.173,0.0401,0.0,0.106,0.721,170.502,4Ibxu9kzAMZhvlIIf136ck,324707,0
0.711,0.551,-7.368,0.0264,0.128,1.52e-06,0.0963,0.699,122.948,6MVCr8J3BtMoPOzUyIz7p6,244280,6
0.371,0.918,-3.174,0.104,0.0173,0.0,0.357,0.677,184.907,0OHz1aQpYu6edbLoCyHMAL,214000,0
0.551,0.652,-8.771,0.144,0.144,0.000277,0.403,0.558,96.062,1H80Ecti16IHJrCZWgF9IY,245268,3
0.413,0.511,-11.183,0.0608,0.308,0.921,0.192,0.057,191.88,0XNwlgh3Gjikmc2tyAasXF,359960,7
0.768,0.4,-9.542,0.0655,0.309,0.0,0.151,0.65,154.569,6t6SJbmF8PjFA8gqspGKHZ,103800,6
0.61,0.653,-9.956,0.0291,0.0287,0.0,0.135,0.833,133.403,5q5q7yDHiVkBnaivsda4TN,175067,1
0.384,0.393,-10.532,0.0293,0.877,0.00071,0.107,0.287,141.948,1X5w6pwu4WNMqWkea9MSAp,262571,4
0.71,0.754,-3.427,0.0552,0.0774,6.44e-06,0.105,0.324,104.019,3uiQ8zYvOqOO9uBfhXdiKB,171960,3
0.714,0.639,-11.392,0.299,0.494,0.00625,0.16,0.262,145.981,0KFBxlXspZ6S3xmaBwamFx,214440,8
0.828,0.794,-7.751,0.0699,0.0816,5.34e-06,0.614,0.509,127.987,5bitEcj72xFL3yv9ZS5fkE,307640,5
0.501,0.635,-6.699,0.0383,0.539,0.788,0.173,0.141,79.974,2H4QVeozwc4o6kkQiaEdtt,186500,7
0.231,0.919,-6.182,0.0728,0.00314,0.00451,0.0643,0.131,146.944,5h27GYpKZWWhFov8fOunF6,300720,0
0.508,0.563,-10.974,0.0506,0.414,0.0,0.451,0.805,135.927,1hgRgLMJs3VgurQH4Vrlnk,170160,6
0.66,0.901,-5.686,0.0584,0.199,0.000393,0.272,0.771,109.999,4LxvGZBpA5SHkGGWFBP0i3,214213,1
0.611,0.807,-4.12,0.0263,0.0644,0.0,0.217,0.436,112.964,4ol9WoZzEvvldE5Ttal1DK,217495,3
0.765,0.622,-4.903,0.177,0.0817,9.13e-06,0.108,0.751,85.022,6fBbxK6TG9sAmpXvfSwJPI,249187,1
0.416,0.186,-11.746,0.0436,0.907,2.65e-05,0.11,0.185,89.683,5YGLtIFxICWX0kDAijkbFk,228440,4
0.252,0.86,-4.096,0.0979,0.0547,0.0,0.341,0.364,206.788,1jN25LnXNSIW4GK6qfii9W,322093,0
0.516,0.513,-10.762,0.0288,0.159,0.00957,0.0612,0.694,99.735,6MOEQCtAWNSCmvg3SFKF5y,293933,6
0.604,0.502,-3.501,0.036,0.546,0.0,0.143,0.88,85.044,32XZK5N8ydf2KBchjM4zFV,194599,6
0.559,0.552,-15.656,0.0305,0.818,0.341,0.109,0.756,92.985,14s8B5M9jmTPyYog6kGdmB,175213,6
0.765,0.516,-12.099,0.0334,0.167,0.0,0.0723,0.936,115.248,0i7O5MtSTXvR4BEY7stpjF,231800,6
0.266,0.678,-12.364,0.508,0.769,9.37e-05,0.503,0.201,83.434,5k8LB57xOq8UUNVaKWSqrf,564166,8
0.622,0.601,-12.551,0.157,0.206,0.0286,0.0827,0.787,110.988,3fztESFsyoyq54YThjlOS1,335507,6
0.599,0.719,-6.192,0.0364,0.0219,0.863,0.33,0.15,140.012,0wd69Nr6yyACA8WdgKlYL1,256261,7
0.773,0.929,-4.362,0.155,0.182,5.29e-05,0.0938,0.932,113.944,2mHa5ATL2Rz4RzR4Mc3i3b,147368,1
0.493,0.938,-6.526,0.105,4.7e-05,0.0339,0.0851,0.567,136.521,5Z7U8TRHAlX2uL2lVYv5Wa,205507,0
0.458,0.728,-6.652,0.154,0.184,0.00353,0.0888,0.566,95.796,68SYoXz3jhUDdyEk8Wi2XK,420867,3
0.239,0.0856,-24.844,0.0397,0.891,0.832,0.273,0.0567,113.399,2tZ2smdW0SvwWdn8gNak6X,365640,2
0.548,0.75,-2.949,0.53,0.184,0.0,0.422,0.497,192.159,2plFaDNZayLbtA9Ht1yCEo,167576,8
0.656,0.832,-5.52,0.0303,0.000611,0.0,0.16,0.832,139.989,2Itnvpag1sfpZ040dwFFxf,175520,1
0.771,0.655,-10.842,0.0372,0.152,0.00197,0.0685,0.97,119.747,1ZPlNanZsJSPK5h9YZZFbZ,218627,6
0.626,0.507,-11.233,0.0243,0.255,0.0,0.207,0.747,98.557,652y4rMQF49UQ0tZVm2EUG,169027,6
0.635,0.866,-5.298,0.436,0.0979,0.0,0.594,0.508,170.13,6qxIIDnN1uUlGLMGsUfsgt,187228,8
0.681,0.753,-10.329,0.0627,0.52,0.577,0.129,0.534,124.956,7uTJ3odnfoIRihylCUT4oW,207166,7
0.61,0.719,-6.058,0.181,0.247,4.01e-05,0.211,0.629,147.861,2qsYkMBBRTqlSSifKTDM1F,229437,0
0.312,0.398,-8.169,0.0297,0.384,1.03e-05,0.298,0.461,77.248,5pwP5V4oiVZJBWVcj5hgV3,190200,4
0.651,0.908,-6.367,0.0468,0.00356,1.53e-05,0.0458,0.749,138.882,3cXMt1SIh2nPfdAwgS24je,213493,1
0.446,0.363,-10.014,0.0783,0.516,2.03e-06,0.374,0.0362,126.772,4Jtn7b3hgyzSQKj9ZMiht3,259107,4
0.556,0.445,-9.805,0.0284,0.641,0.0164,0.13,0.219,105.919,4BdUmptCEHu3viIBr7teEm,243760,4
0.407,0.868,-7.848,0.0306,0.000327,0.391,0.119,0.257,138.535,5YPRNCNurmqByhXOZpZK4b,272600,0
0.791,0.613,-11.628,0.0763,0.0986,0.0,0.0765,0.896,143.017,60R2v9lheAu3lwZwAFxMZK,170640,6
0.452,0.873,-4.867,0.0613,0.000519,0.0,0.0592,0.433,80.473,4OCzAGgyWsUKpdWufYywZm,222027,3
0.655,0.336,-11.049,0.0264,0.302,0.0,0.343,0.203,88.554,19lw4C2aW6TYvxqRsek2Kd,235000,4
0.63,0.785,-6.381,0.0477,0.473,0.000401,0.324,0.81,170.148,5f3Wj3GWZPmNR1bBV6oLR4,252240,0
0.57,0.821,-4.38,0.267,0.178,0.0,0.289,0.408,210.857,3BxWKCI06eQ5Od8TY2JBeA,225560,0
0.209,0.684,-6.635,0.033,0.0038,0.0,0.281,0.165,156.184,4y9hcuIGlPNTuAbaXPIOra,385789,0
0.48,0.303,-15.874,0.0552,0.779,8.11e-06,0.0952,0.785,171.01,4wyVQMeeUTPu8DnMG9kWgJ,207893,4
0.644,0.945,-3.534,0.0717,0.0587,0.0,0.184,0.573,91.017,2d8ctyCSbDMwrByGI6Ybpc,219560,1
0.518,0.237,-11.203,0.0307,0.801,0.0,0.108,0.399,147.774,7AJWznZHcHtBkgvptaJD6S,226413,4
0.512,0.817,-4.735,0.0465,0.00604,6.3e-06,0.114,0.332,124.044,3rispwYjQRRCT3vdFmhQCA,206773,3
0.461,0.62,-9.822,0.496,0.321,0.0,0.151,0.422,153.941,3V8vWoCbKbfjNrPaQ4YtSg,338427,8
0.582,0.694,-6.549,0.0475,0.153,0.0,0.0523,0.732,105.07,7LtuAkRGAGBdGg6enudbhu,1130933,3
0.802,0.64,-5.506,0.279,0.0426,0.0,0.111,0.22,127.976,2lKRa8BRR5bZkSoQBE3yh9,215440,8
0.611,0.569,-10.075,0.0765,0.343,0.0,0.0817,0.961,156.998,5ETEk6G40TFStO62Pa7Khe,289387,6
0.538,0.555,-7.612,0.0299,0.277,0.0,0.131,0.429,75.002,4Q19lVJ2aBIJ3TMwFrBeTH,233440,3
0.592,0.692,-6.757,0.0274,0.214,0.118,0.111,0.33,116.987,0bvSZgveIEX0nKpaGxbA7l,263871,3
0.723,0.148,-19.922,0.0407,0.631,0.00419,0.115,0.204,129.097,5kCsIDXG306DriJZ2gViLt,182467,4
0.665,0.855,-6.648,0.0306,0.000137,0.0044,0.548,0.854,130.034,23eUnTrHxVd4RNnramhnRA,188373,5
0.56,0.761,-6.407,0.072,0.196,0.0,0.0896,0.686,85.483,5hqN8yrDFIJVtSR3vYLHCd,213880,1
0.347,0.318,-9.68,0.0331,0.762,0.532,0.318,0.275,78.245,0BXaakAQzMgMOodZuMDuEI,323573,4
0.387,0.617,-6.277,0.151,0.0134,0.0,0.115,0.542,90.502,02DaqClSJTt95OvsiroP5j,230207,3
0.488,0.765,-5.094,0.0278,0.000943,0.00074,0.109,0.265,93.994,1CfDA5hDlUFbYb4pK1NUQn,213003,3
0.727,0.387,-12.333,0.0412,0.253,0.0102,0.0625,0.966,160.392,5RxZ2t9Pujgw4a8n1SBVkZ,150400,6
0.672,0.692,-6.566,0.0486,0.00636,0.00231,0.187,0.67,128.009,0363w3IUcO4cJMsAFLpfLY,183067,1
0.686,0.81,-5.414,0.037,0.231,0.0,0.244,0.744,109.994,1nfsznHUwJeqSHnPIOxzcT,182000,1
0.668,0.413,-11.54,0.0239,0.411,0.13,0.0953,0.514,88.122,04MtNloymG8jeL7IWl18Wb,215867,6
0.347,0.427,-7.43,0.0306,0.667,0.0,0.0737,0.246,192.688,6cKpGOfp4F6lEjmmnz3nMN,199880,4
0.58,0.433,-9.188,0.0292,0.445,0.00228,0.167,0.362,102.108,7HoXQMOnJsat6T6KWKbIpi,307013,4
0.691,0.527,-6.065,0.0474,0.605,0.000144,0.114,0.96,160.11,5a3HuPC1ySPGgVXKkG3PnD,183813,6
0.854,0.688,-6.973,0.0875,0.454,2.26e-05,0.131,0.748,116.736,6IIauO07H9TLTa5mOhBJNw,167813,6
0.809,0.907,-3.699,0.0952,0.448,0.0,0.0457,0.961,96.993,6nrdjKxI39FvwMhX5mSLJV,132413,1
0.705,0.61,-4.029,0.129,0.000593,0.0,0.136,0.124,139.96,57po7AjYpMeicUiSoOVUwu,209187,3
0.734,0.538,-7.413,0.0662,0.525,7.44e-05,0.126,0.514,92.015,3muiY4SMlextK3ONlGKrya,187826,6
0.345,0.896,-2.695,0.374,0.00843,0.0312,0.128,0.149,75.897,6tItf1vj5Np1N9Ybbu2FJt,275200,8
0.0929,0.0443,-24.498,0.0445,0.911,0.863,0.167,0.0304,66.611,28KgEb98z86JG7fxmspYI4,181640,2
0.507,0.119,-14.323,0.0324,0.954,0.000352,0.0901,0.193,140.129,1vDTJHucS5Nz62LxnmgII0,193547,4
0.826,0.868,-5.078,0.209,0.0902,4.72e-06,0.143,0.697,112.001,2UBpsqYP9tePN5WsOVSIZU,193000,1
0.668,0.345,-14.13,0.0316,0.896,0.284,0.11,0.394,120.071,0pZFq8e4YU1vzfokdbVuXh,283573,4
0.67,0.304,-12.629,0.0399,0.918,0.0015,0.0949,0.162,120.065,0MWDpmdfA2aNKVpxqO6EVL,172106,4
0.608,0.909,-3.638,0.0349,0.0516,0.0,0.111,0.617,137.04,1c2MXiju7DNPSfsKoVbHlg,214853,1
0.14,0.437,-10.958,0.0311,0.792,0.361,0.0937,0.0476,79.693,2hOO7PkbAIJkVlEKszw662,212408,4
0.681,0.746,-9.605,0.0822,0.0505,0.00208,0.15,0.936,147.762,21R4XpsI78i4QjURXclIcU,389507,1
0.54,0.776,-4.155,0.043,0.243,0.0,0.378,0.784,164.046,5y2pNuAvWcPKiORZ12e44S,189733,0
0.386,0.511,-4.821,0.0375,0.802,0.0,0.2,0.548,162.693,0aIcFRGr88cGtlEJBuDub6,164987,0
0.384,0.498,-10.235,0.0313,0.537,0.000112,0.0759,0.503,94.82,1yowMNvS59dTccbZosir2o,370360,4
0.668,0.982,-2.46,0.0433,0.00032,0.114,0.253,0.415,127.984,0fhZCjsLPbOFmyozqKk6Kh,265050,1
0.846,0.702,-6.896,0.163,0.000759,0.0,0.201,0.765,109.97,4hTu5R2fvHby4KbSEqlJX2,240107,1
0.579,0.96,-3.152,0.245,0.102,0.0,0.0674,0.566,133.63,4pnFRnCOfaETea25g0YSvG,211173,8
0.445,0.554,-6.48,0.0338,0.0722,0.0,0.112,0.235,88.015,3xtQyClXnNO2OfdacLXQuM,200979,3
0.726,0.631,-6.085,0.0473,0.317,0.0,0.0752,0.962,95.978,3HJK4tI6KrPDyF4zIkNajt,201902,1
0.568,0.577,-9.507,0.107,0.128,0.864,0.277,0.151,130.147,3s6D41Xtshm7Ltjaw43BT0,163764,7
0.632,0.634,-8.415,0.274,0.0302,0.0,0.153,0.388,81.0,1ClZoQFui3nt7YOsIvtP7Z,253747,8
0.343,0.131,-20.507,0.0319,0.981,0.903,0.07,0.177,104.798,2N6aUazlszu1DDPnSCGifu,228013,2
0.524,0.403,-8.772,0.0316,0.265,3.09e-05,0.341,0.183,94.693,3R8YbAsBsFnGIKL25s6iiO,241720,3
0.32,0.25,-11.243,0.0418,0.988,9.28e-05,0.34,0.265,129.973,2AWUuVMJF4Q7V1dyM8Oqfa,202973,4
0.9,0.69,-7.698,0.262,0.474,0.0,0.207,0.66,98.463,5sXjuBJEVOaXyRwyIbMB4V,257373,8
0.589,0.875,-5.388,0.039,0.00013,0.88,0.126,0.395,112.99,2mhgIn2jZSrC9G7NASBPbl,223573,7
0.449,0.645,-15.2,0.0385,0.263,2.9e-06,0.901,0.777,109.581,4lDHpM8kYUjVScfD8nfQ7A,212667,5
0.519,0.476,-6.869,0.0742,0.671,1.1e-05,0.101,0.787,185.997,4CfA7dcrqOSbaPbKPbaeIn,247920,6
0.923,0.518,-6.008,0.0492,0.52,0.000142,0.104,0.682,93.023,6GskIhdM6TN6EkPgeSjVfW,226680,6
0.813,0.579,-5.827,0.0433,0.201,0.0,0.303,0.765,120.07,7BsN6WRC8PKm4WQF68UAuV,172225,1
0.473,0.885,-3.42,0.0454,0.00613,0.00023,0.219,0.27,149.698,4qAvyvaUGLYQVJnPR6THDc,169756,0
0.68,0.666,-5.698,0.0441,0.0217,0.0,0.125,0.501,74.0,6egBojmNB8FSSgmxsBUNMg,214787,3
0.565,0.484,-8.722,0.0424,0.744,0.000333,0.412,0.115,127.011,0XUWZEDgeqL95Gm2IYWoPr,262427,4
0.526,0.962,-4.005,0.0463,0.000796,0.92,0.797,0.305,126.015,1PIxALuF3mgDQKra9M0ydi,290023,5
0.631,0.145,-10.403,0.0405,0.667,0.0,0.101,0.496,117.405,066W8sjj7LnzkSrzQ0Hras,211000,4
0.421,0.728,-5.644,0.035,0.136,0.0,0.136,0.311,150.12,1bPqAXwNiVcM6zjJU1Z4Cd,244667,0
0.449,0.635,-7.557,0.0397,0.000264,4.65e-05,0.332,0.273,166.04,0i4ggi1qGPbr8OqaKBm5iY,238627,0
0.475,0.105,-16.763,0.053,0.993,0.907,0.134,0.302,93.618,7ltMwrbV9prd0vJVRhEhSB,175213,2
0.454,0.996,-4.256,0.0952,9.19e-05,0.855,0.122,0.319,102.869,0YccECdHSV2Q0LDdwEG9xv,180493,7
0.809,0.718,-4.398,0.289,0.0127,0.0,0.062,0.493,92.897,2q8lHMMso6wx6pb5uwqzOs,162000,8
0.404,0.617,-5.573,0.0289,0.00304,3.4e-06,0.0818,0.16,162.803,4gqeWQ41xw2R4ip2OwJk7q,248520,0
0.598,0.844,-3.349,0.312,0.224,0.0,0.309,0.781,87.773,7dKVw2pndia0fNASWdXBHk,234534,8
0.431,0.436,-9.141,0.0271,0.541,0.000103,0.0749,0.134,135.715,5QLAJmqWBWfomaPlB2ksZZ,347240,4
0.702,0.946,-5.948,0.085,0.00293,0.235,0.224,0.286,159.992,4j4OnDsmAnTC71Nx2HaRns,216253,0
0.392,0.966,-2.46,0.0863,0.00524,4.06e-05,0.141,0.746,139.978,59uRBtJ8NU97QjMKF2nTVm,255000,0
0.546,0.953,-9.284,0.067,0.000694,0.949,0.217,0.1,97.284,76QXiJmgHUeURtRCCEHsqY,566027,7
0.547,0.918,-5.097,0.0367,0.0165,1.55e-06,0.144,0.587,131.083,2RJgfTbzySOB0X9GTOFbU9,257520,1
0.209,0.00536,-37.843,0.0464,0.986,0.966,0.0931,0.0382,68.291,6EVzeb04aXMeDv9Y1VGAFR,181030,2
0.354,0.356,-6.654,0.0273,0.53,1.82e-06,0.265,0.15,136.436,2jOBv78VYIGrvvmmSTTdkl,210707,4
0.827,0.623,-10.535,0.0862,0.00494,0.403,0.0832,0.475,101.966,07izoDOc1ODlwyPsPwsDjV,205893,6
0.499,0.314,-13.278,0.0334,0.823,0.272,0.102,0.219,143.954,7bx2flyJfbd3xymg0Polce,124933,4
0.623,0.673,-6.92,0.0358,0.454,0.455,0.181,0.63,89.031,1fbsH3NSUdGW78Egn63N6j,273036,7
0.785,0.72,-12.709,0.0746,0.187,4.41e-06,0.211,0.599,108.814,6o7NMreBm29lH2FyxUKrE7,315360,6
0.757,0.78,-5.038,0.319,0.0811,0.0,0.113,0.59,97.917,6pbCkvCENw0suVGr4Ckkae,232507,8
0.555,0.896,-3.295,0.0388,0.00434,0.0,0.145,0.578,114.995,0WyFpxYlBCgH1gMXd26OOr,177067,1
0.484,0.158,-14.687,0.0374,0.94,1.64e-05,0.109,0.296,128.06,3IZXUxoL1Q7yUj5mh3Tmqp,251226,4
0.659,0.907,-4.525,0.0346,0.201,0.0,0.106,0.628,126.94,50JMmvCIMZCniuFeCOsRc4,274756,1
0.482,0.977,-3.091,0.0892,0.00608,0.17,0.0812,0.571,161.818,0KGRDhXp0ufOfVyTb5pUOs,350360,0
0.474,0.446,-8.803,0.241,0.356,0.0,0.163,0.202,86.766,2QUkDpFgjXHcilqVkjixEe,260894,3
0.583,0.968,-2.909,0.0368,0.00141,0.0115,0.13,0.91,119.999,64ybTt8CKxPdeXBNnu08Op,183893,1
0.419,0.713,-6.605,0.0292,0.292,2.06e-05,0.589,0.88,134.986,4KHbwcVo787xQJfr76hSOC,288679,5
0.647,0.616,-8.29,0.0285,0.428,0.472,0.14,0.567,119.962,1B13r0PeEEJdx1ElPteowI,188476,7
0.478,0.556,-11.399,0.0322,0.94,0.693,0.35,0.0396,135.982,0NYmQAHfHlG18sFYRLcQ8b,251760,2
0.477,0.6,-9.394,0.309,0.0558,0.0,0.479,0.491,127.623,4U5DDt6I9wEIZB1JswB6T0,211333,8
0.502,0.616,-4.944,0.0294,0.0748,0.0,0.0858,0.666,77.569,3FX3EG2DU0ebsPbPK2wvPM,160013,1
0.388,0.372,-5.72,0.0468,0.928,0.0,0.146,0.285,89.701,5NRl32BO29q8xtWFvOlHZE,254507,4
0.666,0.581,-6.727,0.0453,0.00221,0.0,0.337,0.126,133.065,2x50fMpSjA2WWmptDUStS9,211202,3
0.59,0.753,-5.496,0.0464,0.282,0.000958,0.169,0.798,108.87,7cy6vln5r98fGcnXR70FfZ,236587,1
0.635,0.0861,-18.311,0.0755,0.358,0.00995,0.138,0.0618,130.146,1LnvvETuCo3vqt1xC9j7J4,206811,4
0.763,0.901,-8.328,0.165,0.0714,0.0109,0.251,0.762,119.968,4t18Py5qQvK6DriDoPkPrO,192507,1
0.156,0.162,-17.101,0.036,0.897,0.691,0.111,0.077,73.407,1n8NKQRg8LVHy7oUhUgbFF,309093,2
0.577,0.829,-3.45,0.0286,0.0533,0.141,0.0397,0.612,94.036,2as9DMML3RYe4uGiBpTvEm,190613,1
0.533,0.823,-6.086,0.0522,0.000229,0.00121,0.122,0.316,140.059,70bERF4EKix3Nl5aC9YGOR,294875,3
0.624,0.673,-4.828,0.103,0.39,0.000172,0.142,0.442,97.035,6KA8dG1fnYCFfZ9eQvn52w,445361,3
0.627,0.82,-4.698,0.0918,0.00455,0.0117,0.0243,0.353,190.092,23NrifKtS1pQ9WAWI2SjBx,213360,0
0.518,0.735,-6.247,0.031,0.00854,0.0,0.0771,0.865,133.004,1I7KQMi0TPI8XSKP4SF7Qv,178947,1
0.788,0.909,-8.094,0.118,0.105,0.000101,0.405,0.726,113.828,7eh1Fov3OjwOx0vqiwnFaK,400667,1
0.381,0.532,-7.842,0.0372,0.00318,0.0,0.098,0.1,143.774,0VqMBJyeeRA4I6mSPO5uqZ,302577,3
0.581,0.747,-6.682,0.0283,0.0365,1.69e-06,0.193,0.514,146.301,2vCo3chRMaMBe7TCeJUJ66,248547,0
0.515,0.82,-6.076,0.0392,0.00701,0.0,0.338,0.751,121.919,7dM5NHRKrNUCDJQbn9KsGS,124653,1
0.5,0.633,-6.251,0.0414,0.0556,0.0,0.311,0.195,119.901,36dfGEKTGHxLmdNIYr0VTi,165213,3
0.561,0.525,-8.717,0.0264,0.122,0.0,0.0976,0.516,83.414,65dfwNFY4AL54FvoHwfhpd,242547,3
0.492,0.378,-10.718,0.0268,0.517,0.000131,0.0924,0.179,159.031,4OBZRfVfJT0Ck9u4P28vaB,424840,4
0.609,0.81,-7.278,0.342,0.1,0.0,0.154,0.251,79.405,2wunvsc4cje6JyL2RBBbpV,190485,8
0.606,0.408,-10.539,0.0362,0.385,0.29,0.437,0.211,110.01,2Yz2Z1ENB85nYrK3Rg2qxO,278294,4
0.599,0.761,-4.238,0.0467,0.0069,0.0,0.0777,0.464,140.032,0GZdFpNRrVvbC05sjenuhQ,209600,0
0.488,0.901,-3.701,0.101,0.0654,0.0,0.359,0.827,161.285,5FCPN8g30PRH7lLgxDh9LQ,105267,0
0.609,0.756,-4.327,0.0459,0.0445,0.0,0.0594,0.471,130.035,23rWFSpPWQ3FTYllED6nFt,197600,3
0.747,0.906,-3.749,0.0489,0.134,0.0,0.0552,0.851,125.065,7J20JadwjoHONwlwb2UAS7,220587,1
0.862,0.483,-7.13,0.103,0.0253,0.00198,0.0882,0.288,159.986,0dlP0Wxv2du0WZBnIhyonK,201039,3
0.544,0.449,-11.048,0.0299,0.253,0.0,0.701,0.298,136.484,4dHPTb5RYIvrEkHZpWyjqF,251413,5
0.923,0.508,-8.668,0.0468,0.104,1.21e-05,0.126,0.168,108.039,4bdJHQp90ymjEIkkYhcENB,126667,3
0.434,0.928,-3.575,0.0605,0.00277,0.0,0.053,0.336,143.155,5yNw7KhDPNO8g3Wfm7Eamj,248600,0
0.693,0.841,-3.467,0.0601,0.165,2.06e-05,0.0713,0.846,127.962,5GKXvoqC4UZLBCsEYkQ2T7,189733,1
0.588,0.965,-4.35,0.103,0.00235,0.0,0.134,0.427,98.019,5Ol7hB6cX7o1tDOhbq1Jgm,373998,3
0.39,0.865,-3.985,0.0366,0.00815,4.47e-05,0.0802,0.379,168.108,6J3jpwxyjeiCn0KuL6RMOO,185787,0
0.713,0.936,-4.812,0.0946,0.000977,0.00159,0.114,0.781,127.996,0bzHZI8oFEaxlPNHLoPC7v,152187,1
0.338,0.935,-3.315,0.13,0.267,0.0,0.153,0.801,162.771,7vbFFfEjpNL16s7IFR2zf7,250880,0
0.298,0.838,-8.538,0.261,0.826,8.2e-05,0.633,0.707,69.822,194y8cgRUDHMmjAQ2oYWtG,58280,5
0.574,0.876,-4.752,0.0696,0.0135,0.00776,0.336,0.611,101.678,5LbCx9z3eq83JVoJ74tnmt,202589,1
0.689,0.851,-2.96,0.0594,0.135,0.0,0.263,0.672,89.99,2LdOm1BBfBbQjw9LrqmfuC,217738,1
0.455,0.659,-14.211,0.491,0.714,0.00532,0.481,0.667,143.67,5hDMl07N9Axkwtwxb01ZvB,274693,8
0.694,0.314,-7.82,0.116,0.611,2.07e-06,0.117,0.341,119.905,4cRBqWBjuccCowYVHFlXK6,333947,4
0.793,0.714,-5.09,0.044,0.0052,0.0,0.0832,0.521,99.793,3DIVCg9ttv79atkxohpFPI,322248,1
0.734,0.933,-4.639,0.0578,0.0375,0.0,0.302,0.935,120.987,6oyl7ELfrMqXLhGmIjXY9R,218413,1
0.772,0.739,-12.673,0.0474,0.0515,2.64e-06,0.0581,0.963,108.289,4jTzLSTXUVpq5ZfIPaCAeU,129133,1
0.436,0.867,-4.571,0.0782,0.00011,0.406,0.328,0.507,143.939,5XMwtWvz7dFPOcinm12zli,165869,0
0.727,0.445,-11.241,0.291,0.339,0.0,0.18,0.527,81.125,7mYvtEeBdMqRSyj1Qpv6my,215467,8
0.9,0.611,-10.057,0.168,0.00112,0.00631,0.107,0.479,139.993,1OK92snXYYRmEnFAM00cuq,96497,6
0.426,0.709,-4.247,0.241,0.000875,0.0,0.407,0.345,143.933,1F2B7M9cc8zr7iAZVWTO9R,206960,0
0.428,0.948,-4.121,0.0986,0.000137,0.000186,0.127,0.584,124.383,2Pm0fr7vSO0ATXPiJlexLB,191200,0
0.509,0.584,-4.907,0.057,0.0368,9.96e-05,0.384,0.685,170.411,6y20BV5L33R8YXM0YuI38N,278747,0
0.548,0.554,-6.408,0.0587,0.283,0.0,0.0708,0.382,79.918,5qmXgeIDa1lXB07pgAVlNM,207507,3
0.817,0.399,-5.482,0.076,0.11,0.0,0.122,0.3,90.015,3lYPk1b8Ai6R6zvayGyRbW,194508,3
0.365,0.391,-9.507,0.0309,0.71,0.481,0.119,0.0766,119.882,4Q6kLq1c7DJHjOpMC43arR,198150,4
0.509,0.41,-11.868,0.0307,0.137,0.898,0.0767,0.144,119.973,1RFTnexh3Usq2XVqz1OVcP,324093,7
0.553,0.625,-8.047,0.0277,0.236,2.21e-06,0.891,0.336,82.011,0xpfe8QQWplGO09WN3vdN0,315787,5
0.769,0.763,-7.208,0.0877,0.00995,0.0109,0.0381,0.673,108.531,6HpPsCidc2enTdicqEmu7t,340707,1
0.418,0.873,-3.313,0.0508,0.0394,2.81e-06,0.184,0.437,159.927,73H6vZ2LE7VHCQk7N8yjEW,290093,0
0.624,0.437,-8.91,0.0319,0.125,0.0,0.105,0.693,166.882,52vpwwKa8qFP1WDIsky1xT,178000,6
0.518,0.747,-5.266,0.0366,0.000317,0.0,0.0841,0.534,152.115,4m5tkML7w0m8BMmdz6vTnI,191438,0
